"SubjectID" "Activity" "Domain" "Device" "AccelerationComponent" "Stat" "Axis" "Jerk" "Magnitude" "meanVal" "n"
24 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.688280461860892 381
24 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.594676790059055 381
24 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.751628687821522 381
24 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.655360521446194 381
24 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.682447145993307 381
24 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.705928425819685 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.722607377748032 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.753710479580053 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.70948857687664 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.795019165380577 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.754131617480315 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.794063529133858 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.771969808976378 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.735749934304462 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.796157264514436 381
24 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.782076276167979 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0784735003467192 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.276767046391076 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.00396900308574016 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0176822460103885 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.00700960558805774 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.107914503687664 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.713667423769029 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.620032665162467 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.74030054488189 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.675459176298425 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.685979796261942 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.582490655185302 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.736374232574803 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.636497458900262 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.689391189346457 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.650862147810236 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.69498126808399 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.0729509702152231 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0623227714146982 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.620032665162467 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.975329699658793 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.96089816664042 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.955724566194226 381
24 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.650862147810236 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0998294248142257 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0212578096847769 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0390749421383202 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0782440202677165 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0552987683401575 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0841740375981627 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.791646550787402 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.682447212750656 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.764490030609974 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.776199049939633 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.792718702440945 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.763365457296588 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.796816516614173 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.708251676335958 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.788997850813648 381
24 "WALKING_UPSTAIRS" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.742983126606299 381
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.563297812686567 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.436034489253731 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.477200653134328 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.227198247731343 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.708871252238806 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.536272947910448 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.529074730447761 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.381844136656716 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.579391492537313 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.326181856286567 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.43525080158209 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.126670021822388 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.750957549701493 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.32338945780597 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.566815624477612 67
25 "LAYING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.441953191044776 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.308711959208955 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.595633568656716 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.489308655223881 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.725791752835821 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.482637288955224 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.372271685656716 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.377961868955224 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.544200300298507 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.739360746865672 67
25 "LAYING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.379517451373134 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.104281423896716 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.281587895671642 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.00154458795223881 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0232940871262687 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.015790759761791 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.111342868820896 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.544945887313433 67
25 "LAYING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.242882056238806 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.550905335373134 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.35449578219403 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.439023398955224 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.122076968631343 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.730473943880597 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.358563807910448 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.543349355671642 67
25 "LAYING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.355656243895522 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.95220845 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA -0.16165490480597 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0466790853059701 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.242882056238806 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.967471422238806 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.944533584477612 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.912598794925373 67
25 "LAYING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.355656243895522 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.114935814892537 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" "X" NA NA 0.0446095071791045 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0380204553547761 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.114724830571343 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0541320693262687 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0844635376626866 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.682856995671642 67
25 "LAYING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.234817039132836 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.508540971940298 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.352327987776119 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.794738742238806 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.447250805820896 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.642143695522388 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.495293246716418 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.722952022835821 67
25 "LAYING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.349989404771642 67
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.851328086169591 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.809614156959064 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.792166122660819 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.673067384719298 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.877055875847953 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.778129476754386 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.828189280994152 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.756372819397661 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.852442084853801 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.779480419415205 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.777826411520468 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.607896348903216 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.893968784502924 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.690335623204386 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.826006345409357 342
25 "STANDING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.745013505982456 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.743406970894737 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.85574348497076 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.797282735263158 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.905391691608187 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.807444065877193 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.752721567766082 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.791294122017544 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.815681379766082 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.904819432807017 342
25 "STANDING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.759451745578947 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0773547777173392 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.274069916107602 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.00794005842154971 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0185440541740351 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.00927954163523684 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.109293279122807 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.830168934298246 342
25 "STANDING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.650083046388889 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.845000271081871 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.787137363888889 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.778038380964912 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.611614171529825 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.886175506608187 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.703620787552632 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.826901775204678 342
25 "STANDING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.718445536415205 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.617567726023392 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.0880683538245614 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.276947228143363 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.650083046388889 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.946597675643275 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.892577652526316 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.874429690055556 342
25 "STANDING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.718445536415205 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.106956810491754 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.012304898377193 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.039178116686345 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0778616409423099 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0558615330477193 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.102279039896287 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.882302748976608 342
25 "STANDING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.702316028245614 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.819645866695906 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.747938599023392 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.92376429619883 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.81201447497076 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.869013091578947 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.796801556871345 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.902127701491228 342
25 "STANDING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.750813458773684 342
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.699413168295663 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.65109030186199 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.696726473912755 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.610425833240306 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.76956529125 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.724046087155612 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.679278323637755 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.6317569828625 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.694314518927551 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.61349959767602 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.6803580612 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.600274809826275 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.78604912494898 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.718490475765306 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.678025758312755 392
26 "LAYING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.673917799546684 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.703109561068878 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.799353075357143 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.689404846813776 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.823865297193878 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.770504884821429 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.78740310059949 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.803635337372449 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.735942384438775 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.823991408418367 392
26 "LAYING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.782624320831633 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0808743261341837 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.2730365808625 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.00767709978181122 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0161687277463495 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.00724891943768878 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.107637894928571 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.694917859209184 392
26 "LAYING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.600932264175765 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.682815652993112 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.623101031168367 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.678386582086227 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.585967142418112 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.778349460841837 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.70498062744898 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.677426336392347 392
26 "LAYING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.620355788665816 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.615123534668367 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.10870478277551 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.234107010472449 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.600932264175765 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.96781789994898 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.959713562227041 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.955643363545918 392
26 "LAYING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.620355788665816 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0988125627461224 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.020659932105102 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.040476400288852 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0827415060904082 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0558282743354031 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0917853294044643 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.798325916709184 392
26 "LAYING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.694597662936224 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.732321370690816 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.766673970339286 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.836112175331633 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.800675471045918 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.773101524821429 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.703347205619898 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.818279112908163 392
26 "LAYING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.751833690215051 392
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.714554678365692 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.681454795855319 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.694509658473138 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.641267840429521 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.76857445225266 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.715482857547872 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.688572791044947 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.667185803946808 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.712857956529255 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.654659392263298 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.675744794384308 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.649506674776596 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.797303408218085 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.692130765962766 376
27 "LAYING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.707531366315426 376
